# JUEGO DEL ROSCO
Digitalización;Búsqueda de información en Internet;pareja;HERRAMIENTAS;GOOGLE;BUSCADOR;CHROME;NAVEGADOR;TINEYE;IMAGENES
Digitalización;Búsqueda de información en Internet;pareja;PROPIEDAD;COPYRIGHT;TODOSDERECHOS;CREATIVECOMMONS;CONDICIONES;PLAGIO;COPIA
# JUEGO DE VERDADERO O FALSO
Digitalización;Búsqueda de información en Internet;verdadero;Operadores;El operador NOT sirve para incluir la palabra posterior en la búsqueda;FALSO;El operador NOT sirve para excluir la palabra posterior a la búsqueda
Digitalización;Búsqueda de información en Internet;verdadero;Contenidos;La descentralización de la Red permite que cualquier usuario sea productor de contenidos;VERDADERO;La descentralización de la Red permite que cualquier usuario sea productor de contenidos
Digitalización;Búsqueda de información en Internet;verdadero;Fuentes;Wikipedia es una fuente primaria de información que no requiere revisión de referencias;FALSO;Wikipedia no es una fuente primaria y es importante revisar sus referencias
Digitalización;Búsqueda de información en Internet;verdadero;Comandos;El comando site sirve para buscar una palabra dentro de una página web concreta;VERDADERO;El comando site sirve para buscar una palabra dentro de una página web concreta
Digitalización;Búsqueda de información en Internet;verdadero;Hardware;Un direccionador o router es necesario para conectar una red local a internet;VERDADERO;Un direccionador o router es necesario para conectar una red local a internet
Digitalización;Búsqueda de información en Internet;verdadero;Licencias;Las licencias Creative Commons no permiten al autor definir condiciones de uso;FALSO;Las licencias Creative Commons permiten al autor definir condiciones para el uso de su obra
Digitalización;Búsqueda de información en Internet;verdadero;Símbolos;El asterisco se utiliza al final de una palabra como comodín para términos derivados;VERDADERO;El asterisco se utiliza al final de una palabra como comodín para términos derivados
Digitalización;Búsqueda de información en Internet;verdadero;Privacidad;DuckDuckGo es un buscador que rastrea constantemente la actividad del usuario;FALSO;DuckDuckGo es un buscador que se caracteriza por no rastrear la actividad del usuario
Digitalización;Búsqueda de información en Internet;verdadero;Derechos;En España la obra pasa al dominio público habitualmente 70 años después de la muerte del autor;VERDADERO;En España la obra pasa al dominio público habitualmente 70 años después de la muerte del autor
Digitalización;Búsqueda de información en Internet;verdadero;Estrategia;Definir claramente los objetivos es el primer paso recomendado antes de una búsqueda;VERDADERO;Definir claramente los objetivos es el primer paso recomendado antes de una búsqueda
# JUEGO DEL ROSCO
Programación y Computación;Base de datos;rosco;empieza;A;Representa una propiedad de una entidad en una base de datos;atributo
Programación y Computación;Base de datos;rosco;empieza;B;Tipo de dato utilizado para estados como activo o inactivo;booleano
Programación y Computación;Base de datos;rosco;empieza;C;Objeto utilizado para filtrar y seleccionar datos específicos;consulta
Programación y Computación;Base de datos;rosco;empieza;D;Comando SQL cuyo propósito es eliminar registros;delete
Programación y Computación;Base de datos;rosco;empieza;E;Objeto real o abstracto que se define en el diseño de bases de datos;entidad
Programación y Computación;Base de datos;rosco;empieza;F;Objeto que proporciona una interfaz amigable para la entrada de datos;formulario
Programación y Computación;Base de datos;rosco;contiene;G;Software que actúa como interfaz entre el usuario y la base de datos;sgbd
Programación y Computación;Base de datos;rosco;contiene;H;Tipo de dato que se utiliza para almacenar fechas u horas;temporal
Programación y Computación;Base de datos;rosco;empieza;I;Objeto de base de datos que presenta datos estáticos para imprimir;informe
Programación y Computación;Base de datos;rosco;contiene;J;Clave que sirve como identificador único de registros;principal
Programación y Computación;Base de datos;rosco;empieza;L;Fase de diseño donde se adapta el modelo al tipo de SGBD;logico
Programación y Computación;Base de datos;rosco;empieza;M;Ejemplo de Sistema de Gestión de Bases de Datos de código libre;mysql
Programación y Computación;Base de datos;rosco;empieza;N;Tipo de dato apropiado para almacenar cantidades o precios;numerico
Programación y Computación;Base de datos;rosco;empieza;O;Ejemplo de Sistema de Gestión de Bases de Datos propietario;oracle
Programación y Computación;Base de datos;rosco;empieza;P;Campo único identificador en el diseño de tablas;principal
Programación y Computación;Base de datos;rosco;contiene;Q;Lenguaje estándar utilizado para comunicarse con bases de datos;sql
Programación y Computación;Base de datos;rosco;empieza;R;Conjunto de datos que representa un elemento en una tabla;registro
Programación y Computación;Base de datos;rosco;empieza;S;Comando SQL que se utiliza para recuperar datos;select
Programación y Computación;Base de datos;rosco;empieza;T;Objeto de base de datos que almacena directamente los datos;tabla
Programación y Computación;Base de datos;rosco;empieza;U;Comando SQL que realiza la modificación de datos existentes;update
Programación y Computación;Base de datos;rosco;empieza;V;Herramienta que permite definir campos de una tabla manualmente;vista
Programación y Computación;Base de datos;rosco;empieza;W;Cláusula SQL que se utiliza para filtrar los registros;where
Programación y Computación;Base de datos;rosco;contiene;X;Fase caracterizada por el uso de consultas y formularios;explotacion
Programación y Computación;Base de datos;rosco;contiene;Y;Cláusula SQL que se usa para ordenar los resultados;orderby
Programación y Computación;Base de datos;rosco;contiene;Z;Propósito principal de los formularios para el usuario;interaccion
# JUEGO DEL AHORCADO
Programación y Computación;Base de datos;ahorcado;MODELO BASADO FUNDAMENTALMENTE EN TABLAS;RELACIONAL
Programación y Computación;Base de datos;ahorcado;INTERFAZ AMIGABLE PARA LA ENTRADA DE DATOS;FORMULARIO
Programación y Computación;Base de datos;ahorcado;PERSONA QUE GESTIONA PERMISOS Y SEGURIDAD;ADMINISTRADOR
# JUEGO DE LAS PAREJAS
Programación y Computación;Base de datos;pareja;COMANDOS SQL;SELECT;RECUPERAR;INSERT;AÑADIR;UPDATE;MODIFICAR
Programación y Computación;Base de datos;pareja;OBJETOS BD;TABLA;ALMACENAR;FORMULARIO;INTERFAZ;INFORME;ESTATICO
Programación y Computación;Base de datos;pareja;DISEÑO;CONCEPTUAL;DIAGRAMA;FISICO;DISCO;LOGICO;SGBD
# JUEGO DE VERDADERO O FALSO
Programación y Computación;Base de datos;verdadero;Componentes;Un informe muestra datos estáticos y se usa para imprimir;VERDADERO;Un informe muestra datos estáticos y se usa para imprimir
Programación y Computación;Base de datos;verdadero;SQL;El comando SQL DELETE se utiliza para añadir nuevos registros;FALSO;El comando DELETE elimina registros e INSERT es el que los añade
Programación y Computación;Base de datos;verdadero;Identificación;La clave principal es un campo único que identifica registros;VERDADERO;La clave principal es un campo único que identifica registros
Programación y Computación;Base de datos;verdadero;Modelos;El modelo relacional se basa fundamentalmente en el uso de archivos de texto;FALSO;El modelo relacional se basa fundamentalmente en tablas
Programación y Computación;Base de datos;verdadero;Software;MySQL es un ejemplo de sistema de gestión de bases de datos de código libre;VERDADERO;MySQL es un ejemplo de sistema de gestión de bases de datos de código libre
Programación y Computación;Base de datos;verdadero;Estructura;Un campo o columna representa un registro completo de un elemento;FALSO;Un campo representa una categoría de dato y el registro representa el elemento
Programación y Computación;Base de datos;verdadero;Relaciones;Una relación de muchos a muchos requiere el uso de una tabla intermedia;VERDADERO;Una relación de muchos a muchos requiere el uso de una tabla intermedia
Programación y Computación;Base de datos;verdadero;Roles;El programador es el encargado principal de gestionar permisos y seguridad;FALSO;El administrador de bases de datos (DBA) gestiona los permisos y la seguridad
Programación y Computación;Base de datos;verdadero;SQL;La cláusula ORDER BY se utiliza para ordenar los resultados de una consulta;VERDADERO;La cláusula ORDER BY se utiliza para ordenar los resultados de una consulta
Programación y Computación;Base de datos;verdadero;Tipos de dato;El tipo de dato booleano es el más apropiado para almacenar fechas y horas;FALSO;El booleano es para estados activo/inactivo y el temporal para fechas y horas
# JUEGO DEL ROSCO
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;empieza;A;Para qué se utilizan los comentarios en un documento;anotaciones
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;contiene;B;Donde se configuran los bordes decorativos para una página;formato
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;empieza;C;Se pueden crear insertando una sección específica en el documento;columnas
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;empieza;D;Función que revierte la última acción realizada;deshacer
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;empieza;E;Se utilizan para aplicar formatos uniformes en todo el documento;estilos
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;empieza;F;El pincel permite copiar este elemento de un texto a otro;formato
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;empieza;G;Colección de recursos disponible en un procesador de textos;galeria
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;empieza;H;Permite enlazar un texto a una dirección URL externa;hipervinculo
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;empieza;I;Para crearlo de forma automática se deben usar estilos de título;indice
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;contiene;J;Opción que permite controlar cómo se coloca una imagen respecto al texto;ajuste
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;contiene;L;El interlineado controla el espacio que existe entre estas;lineas
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;empieza;M;Contenedor utilizado para colocar objetos en un documento de texto;marco
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;empieza;N;Se usa junto a las viñetas para organizar la información;numeracion
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;contiene;O;Corrector que detecta errores de escritura en el texto;ortografico
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;empieza;P;Modelo reutilizable que sirve como base para nuevos documentos;plantilla
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;empieza;R;Herramienta de la interfaz que permite ajustar los márgenes;regla
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;empieza;S;Espacio que separa un párrafo respecto al margen;sangria
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;empieza;T;Estructura compuesta por filas y columnas donde se pueden unir celdas;tabla
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;empieza;U;Acción que permite realizar la opción combinar celdas;unir
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;contiene;V;Atajo de teclado Ctrl mas esta letra sirve para pegar texto;v
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;contiene;X;Extensión de archivo propia de Microsoft Word que puede abrirse en software libre;docx
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;contiene;Y;Acrónimo que significa que lo que ves es lo que obtienes;wysiwyg
Tecnología de la Información y la Comunicación I;Procesador de textos;rosco;empieza;Z;Herramienta que permite acercar o alejar la visualización del documento;zoom
# JUEGO DEL AHORCADO
Tecnología de la Información y la Comunicación I;Procesador de textos;ahorcado;Tipo de programa que funciona en varios sistemas operativos;MULTIPLATAFORMA
Tecnología de la Información y la Comunicación I;Procesador de textos;ahorcado;Herramienta que permite crear documentos personalizados masivos;CORRESPONDENCIA
Tecnología de la Información y la Comunicación I;Procesador de textos;ahorcado;Formato de documento de texto estándar abierto;ODT
# JUEGO DE LAS PAREJAS
Tecnología de la Información y la Comunicación I;Procesador de textos;pareja;Atajos de Teclado;CTRL+G;GUARDAR;CTRL+V;PEGAR;CTRL+INTRO;SALTO PAGINA
Tecnología de la Información y la Comunicación I;Procesador de textos;pareja;Formatos y Extensiones;.ODT;ODF;.DOCX;WORD;.PDF;EXPORTAR
Tecnología de la Información y la Comunicación I;Procesador de textos;pareja;Elementos de Estructura;CELDA;TABLA;MARCO;OBJETO;SANGRIA;PARRAFO
# JUEGO DE VERDADERO O FALSO
Tecnología de la Información y la Comunicación I;Procesador de textos;verdadero;Atajos;El atajo de teclado para guardar un documento es Ctrl+G;VERDADERO;El atajo para guardar es Ctrl+G
Tecnología de la Información y la Comunicación I;Procesador de textos;verdadero;Párrafos;La alineación superior es un tipo de alineación de párrafo;FALSO;La alineación superior no es un tipo de alineación de párrafo
Tecnología de la Información y la Comunicación I;Procesador de textos;verdadero;Referencias;Las notas al pie aparecen siempre al final de la página;VERDADERO;Las notas al pie aparecen al pie de la página
Tecnología de la Información y la Comunicación I;Procesador de textos;verdadero;Formatos;El interlineado es una opción de formato de carácter;FALSO;El interlineado es una opción de formato de párrafo
Tecnología de la Información y la Comunicación I;Procesador de textos;verdadero;Visualización;WYSIWYG significa que lo que ves es lo que obtienes;VERDADERO;Lo que ves en pantalla es el resultado final
Tecnología de la Información y la Comunicación I;Procesador de textos;verdadero;Índices;Para crear un índice automático no es necesario usar estilos;FALSO;Es imprescindible usar estilos de título para el índice automático
Tecnología de la Información y la Comunicación I;Procesador de textos;verdadero;Edición;El pincel de formato sirve para copiar el estilo de un texto y aplicarlo a otro;VERDADERO;El pincel de formato copia y aplica formatos
Tecnología de la Información y la Comunicación I;Procesador de textos;verdadero;Sistemas;Un procesador multiplataforma solo funciona en un sistema operativo;FALSO;Multiplataforma significa que funciona en varios sistemas operativos
Tecnología de la Información y la Comunicación I;Procesador de textos;verdadero;Páginas;El salto de página manual se realiza con la combinación Ctrl+Intro;VERDADERO;Ctrl+Intro fuerza un salto de página
Tecnología de la Información y la Comunicación I;Procesador de textos;verdadero;Plantillas;Las plantillas son modelos que solo pueden usarse una única vez;FALSO;Las plantillas son modelos diseñados para ser reutilizados múltiples veces
# JUEGO DEL ROSCO
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;empieza;A;Símbolo que se pone antes de un número para que Calc lo trate como texto;apóstrofo
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;empieza;B;Elemento que muestra resultados de operaciones matemáticas;barra de estado
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;empieza;C;Herramienta de LibreOffice utilizada para trabajar con hojas de cálculo;calc
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;empieza;D;Uno de los menús específicos de Calc que no suele estar en otros componentes;datos
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;empieza;E;Herramienta que completa entradas basándose en los datos de la columna;entrada automática
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;empieza;F;Combinación de teclas que abre el Navegador;f5
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;contiene;G;Marca visual en forma de triángulo que indica un comentario en la celda;rojo
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;empieza;H;Menú que contiene opciones específicas como renombrar o insertar hojas;hoja
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;empieza;I;Función que mantiene fijas filas o columnas para que no desaparezcan al desplazarse;inmovilizar celdas
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;contiene;J;Uno de los formatos de imagen a los que se puede exportar el contenido;jpeg
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;contiene;L;Herramienta que asegura que los usuarios introduzcan datos permitidos;validez
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;contiene;M;Menú al que se debe acudir para aplicar un Tema del libro;formato
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;empieza;N;Cuadro que proporciona la referencia de la celda seleccionada;nombre
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;empieza;O;Extensión que utiliza Calc para sus archivos nativos;ods
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;empieza;P;Lenguaje de secuencias de comandos admitido para macros;python
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;contiene;Q;Signo de puntuación que está prohibido usar al renombrar una hoja;interrogación
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;empieza;R;Herramienta para copiar datos en un intervalo o crear series;rellenar celdas
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;empieza;S;Sección de la interfaz con cinco páginas que se abre con Ctrl+F5;sidebar
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;empieza;T;Herramienta que resume y reorganiza grandes cantidades de datos;tabla dinámica
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;contiene;U;Cantidad máxima de secciones en las que se puede dividir la ventana de Calc;cuatro
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;empieza;V;Menú que permite mostrar u ocultar la Barra de fórmulas;ver
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;contiene;X;Acción de guardar el archivo en formatos como PDF o PNG;exportar
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;contiene;Y;Combinación de teclas para seleccionar todas las celdas de la hoja;ctrl+mayús+espacio
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;rosco;empieza;Z;Herramienta para definir qué parte de la hoja se va a imprimir;zonas de impresión
# JUEGO DEL AHORCADO
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;ahorcado;Estándar que sigue Calc para la mayoría de sus funciones;OPENFORMULA
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;ahorcado;Sintaxis de fórmulas utilizada por defecto;CALCA1
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;ahorcado;Elemento de la barra de fórmulas para buscar funciones;ASISTENTEDEFUNCIONES
# JUEGO DE LAS PAREJAS
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;pareja;ATAJOS DE TECLADO;CTRL+F5;BARRA LATERAL;F5;NAVEGADOR;F2;MODO EDICION
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;pareja;FORMATOS Y ARCHIVOS;.ODS;NATIVO;.CSV;DELIMITADOR;JPEG;IMAGEN
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;pareja;LIMITES;HOJAS;10000;FILAS;1048576;COLUMNAS;16384
# JUEGO DE VERDADERO O FALSO
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;verdadero;Interfaz;La Barra de Fórmulas está permanentemente acoplada;VERDADERO;La barra no se puede desacoplar de su posición
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;verdadero;Hojas;El número máximo de hojas en un documento es de 1.000;FALSO;El número máximo de hojas es de 10.000
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;verdadero;Datos;Si se escribe un número con un cero a la izquierda Calc lo elimina por defecto;VERDADERO;Calc elimina los ceros iniciales a menos que se formatee como texto
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;verdadero;Navegación;La combinación Ctrl+Inicio lleva al usuario a la celda A1;VERDADERO;Es el atajo para volver al principio de la hoja
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;verdadero;Edición;Al pulsar la tecla Supr se borran los datos y el formato de la celda;FALSO;Solo se borran los datos de la celda seleccionada
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;verdadero;Filtros;El Filtro estándar permite aplicar hasta ocho condiciones;VERDADERO;Ese es el límite de condiciones del filtro estándar
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;verdadero;Seguridad;Una hoja protegida se identifica con un candado en su pestaña;VERDADERO;El icono del candado indica que la protección está activa
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;verdadero;Estructura;Una hoja de Calc puede tener un máximo de 16.384 columnas;VERDADERO;Ese es el límite actual de columnas por hoja
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;verdadero;Navegación;La tecla Tabulador mueve el cursor hacia la celda de abajo;FALSO;La tecla Tabulador mueve el cursor hacia la celda de la derecha
Tecnologías de la Información y la Comunicación I;Hojas de Cálculo en Libreoffice;verdadero;Visualización;Se puede dividir la ventana de Calc en hasta seis secciones;FALSO;La ventana solo se puede dividir en un máximo de cuatro secciones
# JUEGO DEL ROSCO
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;empieza;A;Capa del modelo OSI más cercana al usuario final;aplicacion
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;empieza;B;Medio de transmisión inalámbrico de corto alcance;bluetooth
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;empieza;C;Paradigma que permite gestionar servicios y almacenamiento de forma remota;computacionenlanube
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;empieza;D;Sistema que traduce nombres de dominio en direcciones IP;dns
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;empieza;E;Estándar que rige las características de las redes cableadas de tipo par trenzado;ethernet
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;empieza;F;Medio de transmisión que utiliza la reflexión interna total de la luz;fibraoptica
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;contiene;G;Tipo de red limitada a un área geográfica pequeña;geografica
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;empieza;H;Dispositivo que reenvía la señal recibida a todos sus puertos mediante broadcast;hub
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;empieza;I;Ejemplo más claro y extenso de una red de tipo WAN;internet
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;contiene;J;Conector estándar utilizado en los cables de par trenzado UTP;rj45
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;contiene;K;Sistema utilizado en la topología en anillo para evitar colisiones;tokenpassing
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;empieza;L;Red que se limita a un área pequeña como una casa o una oficina;lan
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;empieza;M;Dirección física de 48 bits grabada de fábrica en el hardware;mac
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;empieza;N;Proceso que permite usar una única IP pública para varios dispositivos con IP privadas;nat
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;empieza;O;Modelo de referencia para la interoperabilidad compuesto por 7 capas;osi
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;empieza;P;Elementos que actúan como idioma común para que la información sea comprendida;protocolos
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;contiene;Q;Red de área metropolitana que interconecta múltiples LAN;man
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;empieza;R;Dispositivo encargado de conectar redes diferentes y realizar el enrutamiento;router
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;empieza;S;Evolución inteligente del Hub que registra direcciones MAC;switch
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;empieza;T;Estructuras lógicas de la Capa 2 o Enlace de Datos;tramas
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;empieza;U;Protocolo de transporte rápido ideal para streaming y juegos online;udp
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;contiene;V;Atributo de la IP que no es visible desde Internet;privada
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;empieza;W;Red de área extensa que cubre grandes distancias geográficas;wan
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;contiene;X;Flexibilidad y facilidad de despliegue son ventajas de este tipo de redes;inalambricas
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;contiene;Y;Capa del modelo OSI encargada de la transmisión de bits;fisica
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;rosco;contiene;Z;Sistemas que mejoran la robustez al repartir tareas entre componentes;distribuidos
# JUEGO DEL AHORCADO
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;ahorcado;Fenómeno físico para transmitir señal en fibra óptica;REFLEXIONINTERNATOTAL
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;ahorcado;Acceso Múltiple con Escucha de Portadora y Detección de Colisiones;CSMACD
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;ahorcado;Topología que permite rutas alternativas si falla un camino;MALLA
# JUEGO DE LAS PAREJAS
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;pareja;CAPAS OSI;FISICA;BITS;ENLACE;TRAMAS;RED;ENRUTAMIENTO
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;pareja;TOPOLOGIAS;ESTRELLA;DISPOSITIVOCENTRAL;BUS;CABLEPRINCIPAL;ANILLO;TOKENPASSING
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;pareja;DISPOSITIVOS;SWITCH;DIRECCIONMAC;ROUTER;LANWAN;HUB;BROADCAST
# JUEGO DE VERDADERO O FALSO
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;verdadero;Modelos;El modelo OSI se compone de siete capas de red;VERDADERO; El modelo OSI se compone de 7 capas
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;verdadero;Medios;La fibra óptica es inmune a las interferencias electromagnéticas;VERDADERO; La fibra óptica es inmune a las interferencias electromagnéticas
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;verdadero;Protocolos;UDP es un protocolo que garantiza que los datos lleguen completos y en orden;FALSO; Es el protocolo TCP el que garantiza la entrega completa y ordenada
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;verdadero;Hardware;Un Switch opera en la Capa 2 del modelo OSI;VERDADERO; El Switch es la evolución del Hub y opera en la Capa 2
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;verdadero;Topologías;En una topología en bus si el cable principal se corta la red sigue funcionando;FALSO; Si el cable principal se corta toda la red colapsa y deja de funcionar
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;verdadero;Direccionamiento;La dirección MAC es un identificador lógico asignado por software;FALSO; La dirección MAC es una dirección física grabada en el hardware
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;verdadero;Protocolos;DNS se encarga de traducir nombres de dominio en direcciones IP;VERDADERO; El DNS traduce nombres como google.com en direcciones IP
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;verdadero;Conceptos;Un sistema distribuido es menos robusto que uno centralizado;FALSO; Los sistemas distribuidos mejoran la robustez al repartir tareas
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;verdadero;Hardware;El conector estándar para el cable de par trenzado es el RJ45;VERDADERO; El RJ45 es el conector estándar de los cables UTP
Tecnologías de la Información y la Comunicación I;Internet y redes de ordenadores;verdadero;Seguridad;Las redes inalámbricas ofrecen mayor seguridad que las cableadas;FALSO; Las redes cableadas ofrecen mayor seguridad porque requieren acceso físico al cable
# JUEGO DEL ROSCO
Tecnologías de la Información y la Comunicación I;Lenguajes de programación;rosco;empieza;A;Secuencia ordenada y finita de instrucciones;algoritmo
Tecnologías de la Información y la Comunicación I;Lenguajes de programación;rosco;empieza;B;Tipo de dato para valores lógicos como verdadero o falso;booleano
Tecnologías de la Información y la Comunicación I;Lenguajes de programación;rosco;empieza;C;Fase donde los programadores escriben el código fuente real;codificación
Tecnologías de la Información y la Comunicación I;Lenguajes de programación;rosco;empieza;D;Característica que garantiza el mismo resultado ante los mismos datos;determinismo
Tecnologías de la Información y la Comunicación I;Lenguajes de programación;rosco;empieza;E;Factor de calidad que indica el tiempo que tarda un programa en procesar;eficiencia
Tecnologías de la Información y la Comunicación I;Lenguajes de programación;rosco;empieza;F;Característica que indica que un algoritmo debe terminar;finitud
Tecnologías de la Información y la Comunicación I;Lenguajes de programación;rosco;contiene;G;Fase de análisis para comprender el problema a resolver y evitar errores de este tipo;logicos
Tecnologías de la Información y la Comunicación I;Lenguajes de programación;rosco;empieza;H;Programa para verificar que el entorno de desarrollo funciona;holamundo
Tecnologías de la Información y la Comunicación I;Lenguajes de programación;rosco;empieza;I;Lee y ejecuta el código línea por línea en tiempo real;intérprete
Tecnologías de la Información y la Comunicación I;Lenguajes de programación;rosco;empieza;J;Lenguaje esencial para interactividad Web y Frontend;javascript
Tecnologías de la Información y la Comunicación I;Lenguajes de programación;rosco;empieza;L;Apellido de la mujer que escribió el primer algoritmo;lovelace
